benchmark_name,benchmark_category,dataset,score,ci,time_taken,noise_dataset,reference_dataset
Allosaurus,2,speecht5,96.813015005536,1.0,0.13653159141540527,noise_uniform_distribution.tar.gz,librittsr Reference
Allosaurus,2,librittsr Test,94.61907033686049,1.0,0.13433384895324707,noise_uniform_distribution.tar.gz,librittsr Reference
Allosaurus,2,fish,93.89597419877127,1.0,0.13887882232666016,noise_uniform_distribution.tar.gz,librittsr Reference
Allosaurus,2,gpt-sovits,93.06851184263583,1.0,0.14493227005004883,noise_uniform_distribution.tar.gz,librittsr Reference
Allosaurus,2,metavoice,92.76478467055775,1.0,0.1371901035308838,noise_uniform_distribution.tar.gz,librittsr Reference
Allosaurus,2,pheme,91.59320110747018,1.0,0.1387040615081787,noise_uniform_distribution.tar.gz,librittsr Reference
Allosaurus,2,styletts2,91.57885924202631,1.0,0.13503241539001465,noise_uniform_distribution.tar.gz,librittsr Reference
Allosaurus,2,whisperspeech,90.73334431389765,1.0,0.1390976905822754,noise_uniform_distribution.tar.gz,librittsr Reference
Allosaurus,2,parlertts,90.21824265749949,1.0,0.13956904411315918,noise_uniform_distribution.tar.gz,librittsr Reference
Allosaurus,2,hierspeechpp,89.03212272757152,1.0,0.1441948413848877,noise_uniform_distribution.tar.gz,librittsr Reference
Allosaurus,2,e2,88.0157299990837,1.0,0.14443111419677734,noise_uniform_distribution.tar.gz,librittsr Reference
Allosaurus,2,tortoise,87.97990963317814,1.0,0.13811874389648438,noise_uniform_distribution.tar.gz,librittsr Reference
Allosaurus,2,f5,87.89326567487804,1.0,0.13732576370239258,noise_uniform_distribution.tar.gz,librittsr Reference
Allosaurus,2,openvoice,86.96897771011102,1.0,0.13700580596923828,noise_uniform_distribution.tar.gz,librittsr Reference
Allosaurus,2,bark,85.46309024752411,1.0,0.13567471504211426,noise_uniform_distribution.tar.gz,librittsr Reference
Allosaurus,2,amphion_ns2,84.86799899054954,1.0,0.1289820671081543,noise_uniform_distribution.tar.gz,librittsr Reference
Allosaurus,2,amphion_valle,68.67925007733724,1.0,0.07964920997619629,noise_uniform_distribution.tar.gz,librittsr Reference
Allosaurus,2,voicecraft,68.51950567972449,1.0,0.13805866241455078,noise_uniform_distribution.tar.gz,librittsr Reference
