benchmark_name,benchmark_category,dataset,score,ci,time_taken,noise_dataset,reference_dataset
Allosaurus,2,tortoise,95.6946308757511,1.0,0.13109827041625977,noise_uniform_distribution.tar.gz,librilatest Reference
Allosaurus,2,pheme,95.58428805052279,1.0,0.1306290626525879,noise_uniform_distribution.tar.gz,librilatest Reference
Allosaurus,2,librilatest Test,95.07222053729234,1.0,0.13802647590637207,noise_uniform_distribution.tar.gz,librilatest Reference
Allosaurus,2,gpt-sovits,93.83491437699682,1.0,0.1274423599243164,noise_uniform_distribution.tar.gz,librilatest Reference
Allosaurus,2,speecht5,93.65461999738407,1.0,0.13714361190795898,noise_uniform_distribution.tar.gz,librilatest Reference
Allosaurus,2,fish,93.38892890823197,1.0,0.13296222686767578,noise_uniform_distribution.tar.gz,librilatest Reference
Allosaurus,2,hierspeechpp,93.38670751722059,1.0,0.1324610710144043,noise_uniform_distribution.tar.gz,librilatest Reference
Allosaurus,2,metavoice,93.23394092407452,1.0,0.1316993236541748,noise_uniform_distribution.tar.gz,librilatest Reference
Allosaurus,2,parlertts,91.5996086374344,1.0,0.13048815727233887,noise_uniform_distribution.tar.gz,librilatest Reference
Allosaurus,2,styletts2,91.40202851100254,1.0,0.13788580894470215,noise_uniform_distribution.tar.gz,librilatest Reference
Allosaurus,2,whisperspeech,90.98835728070402,1.0,0.13118743896484375,noise_uniform_distribution.tar.gz,librilatest Reference
Allosaurus,2,e2,86.33665062581532,1.0,0.1305387020111084,noise_uniform_distribution.tar.gz,librilatest Reference
Allosaurus,2,amphion_ns2,84.63808225941986,1.0,0.1359851360321045,noise_uniform_distribution.tar.gz,librilatest Reference
Allosaurus,2,bark,84.20390459912483,1.0,0.1306304931640625,noise_uniform_distribution.tar.gz,librilatest Reference
Allosaurus,2,f5,83.54213568597586,1.0,0.12797236442565918,noise_uniform_distribution.tar.gz,librilatest Reference
Allosaurus,2,openvoice,82.32107494958956,1.0,0.13554787635803223,noise_uniform_distribution.tar.gz,librilatest Reference
Allosaurus,2,amphion_valle,81.76538693243754,1.0,0.07417154312133789,noise_uniform_distribution.tar.gz,librilatest Reference
Allosaurus,2,voicecraft,68.74414463838998,1.0,0.13727331161499023,noise_uniform_distribution.tar.gz,librilatest Reference
